Time,Sent
0.115074,839
0.115196,840
0.115319,841
0.115442,842
0.115565,843
0.115688,844
0.115811,845
0.115934,846
0.116056,847
0.116179,848
0.116302,849
0.116425,850
0.116548,851
0.116671,852
0.116793,853
0.116916,854
0.117039,855
0.117162,856
0.117289,857
0.117412,858
0.117535,859
0.117658,860
0.11778,861
0.117903,862
0.118026,863
0.118149,864
0.118272,865
0.118395,866
0.118518,867
0.118641,868
0.118764,869
0.118886,870
0.119009,871
0.119132,872
0.119255,873
0.119378,874
0.119501,875
0.119624,876
0.119747,877
0.119869,878
0.119992,879
0.120115,880
0.120238,881
0.120361,882
0.120484,883
0.120607,884
0.12073,885
0.120852,886
0.120975,887
0.121098,888
0.121221,889
0.121348,890
0.121471,891
0.121594,892
0.121717,893
0.12184,894
0.121963,895
0.122086,896
0.122208,897
0.122331,898
0.122454,899
0.122577,900
0.1227,901
0.122823,902
0.122946,903
0.123069,904
0.123191,905
0.123314,906
0.123437,907
0.12356,908
0.123683,909
0.123806,910
0.123929,911
0.124052,912
0.124179,913
0.124302,914
0.124424,915
0.124547,916
0.12467,917
0.124793,918
0.124916,919
0.125039,920
0.125162,921
0.125284,922
0.125407,923
0.12553,924
0.125653,925
0.125776,926
0.125899,927
0.126022,928
0.126145,929
0.126267,930
0.12639,931
0.126513,932
0.126636,933
0.126759,934
0.126882,935
0.127004,936
0.127132,937
0.127254,938
0.127377,939
0.1275,940
0.127623,941
0.127746,942
0.127869,943
0.127992,944
0.128115,945
0.128237,946
0.12836,947
0.128483,948
0.128606,949
0.128729,950
0.128852,951
0.128974,952
0.129097,953
0.12922,954
0.129343,955
0.129466,956
0.129593,957
0.129716,958
0.129839,959
0.129962,960
0.130084,961
0.130207,962
0.13033,963
0.130453,964
0.130576,965
0.130699,966
0.130822,967
0.130945,968
0.131067,969
0.13119,970
0.131313,971
0.131436,972
0.131559,973
0.131682,974
0.131805,975
0.131928,976
0.13205,977
0.132173,978
0.132296,979
0.132419,980
0.132542,981
0.132665,982
0.132788,983
0.132911,984
0.133034,985
0.133156,986
0.133284,987
0.133406,988
0.133529,989
0.133652,990
0.133775,991
0.133898,992
0.134021,993
0.134144,994
0.134267,995
0.134389,996
0.134512,997
0.134635,998
0.134758,999
0.134881,1000
0.135004,1001
0.135127,1002
0.13525,1003
0.135372,1004
0.135495,1005
0.135618,1006
0.135741,1007
0.135864,1008
0.135987,1009
0.13611,1010
0.136233,1011
0.136356,1012
0.136483,1013
0.136605,1014
0.136728,1015
0.136851,1016
0.136974,1017
0.137097,1018
0.13722,1019
0.137342,1020
0.137465,1021
0.137588,1022
0.137711,1023
0.137834,1024
0.137957,1025
0.138079,1026
0.138202,1027
0.138325,1028
0.138448,1029
0.138571,1030
0.138694,1031
0.138817,1032
0.13894,1033
0.139062,1034
0.139185,1035
0.139308,1036
0.139435,1037
0.139558,1038
0.139681,1039
0.139804,1040
0.139927,1041
0.14005,1042
0.140173,1043
0.140296,1044
0.140418,1045
0.140541,1046
0.140664,1047
0.140787,1048
0.14091,1049
0.141033,1050
0.141155,1051
0.141278,1052
0.141401,1053
0.141524,1054
0.141647,1055
0.14177,1056
0.141893,1057
0.14202,1058
0.142143,1059
0.142265,1060
0.142388,1061
0.142511,1062
0.142634,1063
0.142757,1064
0.14288,1065
0.143003,1066
0.143126,1067
0.143248,1068
0.143371,1069
0.143494,1070
0.143617,1071
0.14374,1072
0.143863,1073
0.143986,1074
0.144109,1075
0.144232,1076
0.144354,1077
0.144477,1078
0.1446,1079
0.144723,1080
0.144846,1081
0.144969,1082
0.145092,1083
0.145219,1084
0.145342,1085
0.145465,1086
0.145587,1087
0.14571,1088
0.145833,1089
0.145956,1090
0.146079,1091
0.146202,1092
0.146325,1093
0.146448,1094
0.14657,1095
0.146693,1096
0.146816,1097
0.146939,1098
0.147062,1099
0.147185,1100
0.147308,1101
0.147431,1102
0.147553,1103
0.147676,1104
0.147799,1105
0.147922,1106
0.148045,1107
0.148168,1108
0.148291,1109
0.148413,1110
0.148536,1111
0.148659,1112
0.148786,1113
0.148909,1114
0.149032,1115
0.149154,1116
0.149277,1117
0.1494,1118
0.149523,1119
0.149646,1120
0.149769,1121
0.149892,1122
0.150014,1123
0.150137,1124
0.15026,1125
0.150383,1126
0.150506,1127
0.150629,1128
0.150752,1129
0.150875,1130
0.150998,1131
0.15112,1132
0.151243,1133
0.151366,1134
0.151489,1135
0.151612,1136
0.151739,1137
0.151862,1138
0.151985,1139
0.152108,1140
0.152231,1141
0.152353,1142
0.152476,1143
0.152599,1144
0.152722,1145
0.152845,1146
0.152968,1147
0.153091,1148
0.153213,1149
0.153336,1150
0.153459,1151
0.153582,1152
0.153705,1153
0.153828,1154
0.153951,1155
0.154074,1156
0.154196,1157
0.154324,1158
0.154446,1159
0.154569,1160
0.154692,1161
0.154815,1162
