Time,Sent
0.0822202,1104
0.0822229,1105
0.082343,1106
0.0823458,1107
0.0824659,1108
0.0824686,1109
0.0825888,1110
0.0825915,1111
0.0827117,1112
0.0827144,1113
0.0828346,1114
0.0828373,1115
0.0829574,1116
0.0829602,1117
0.0830803,1118
0.083083,1119
0.0832032,1120
0.0832059,1121
0.0833261,1122
0.0833288,1123
0.083449,1124
0.0834517,1125
0.0835718,1126
0.0835746,1127
0.0836947,1128
0.0836974,1129
0.0838176,1130
0.0838203,1131
0.0839405,1132
0.0839432,1133
0.0840634,1134
0.0840661,1135
0.0841862,1136
0.084189,1137
0.0843091,1138
0.0843118,1139
0.084432,1140
0.0844347,1141
0.0845549,1142
0.0845576,1143
0.0845618,1144
0.084682,1145
0.0846847,1146
0.0848049,1147
0.0848076,1148
0.0849278,1149
0.0849305,1150
0.0850506,1151
0.0850534,1152
0.0851735,1153
0.0851762,1154
0.0852964,1155
0.0852991,1156
0.0854193,1157
0.085422,1158
0.0855422,1159
0.0855449,1160
0.085665,1161
0.0856678,1162
0.0857879,1163
0.0857906,1164
0.0859108,1165
0.0859135,1166
0.0860337,1167
0.0860364,1168
0.0861566,1169
0.0861593,1170
0.0862794,1171
0.0862822,1172
0.0864023,1173
0.086405,1174
0.0865252,1175
0.0865279,1176
0.0866481,1177
0.0866508,1178
0.086771,1179
0.0867737,1180
0.0868938,1181
0.0868966,1182
0.0870167,1183
0.0870194,1184
0.0870237,1185
0.0871438,1186
0.0871465,1187
0.0872666,1188
0.0872693,1189
0.0873894,1190
0.0873921,1191
0.0875122,1192
0.087515,1193
0.0876351,1194
0.0876378,1195
0.087758,1196
0.0877607,1197
0.0878809,1198
0.0878836,1199
0.0880038,1200
0.0880065,1201
0.0881266,1202
0.0881294,1203
0.0882495,1204
0.0882522,1205
0.0883724,1206
0.0883751,1207
0.0884953,1208
0.088498,1209
0.0886182,1210
0.0886209,1211
0.088741,1212
0.0887438,1213
0.0888639,1214
0.0888666,1215
0.0889868,1216
0.0889895,1217
0.0891097,1218
0.0891124,1219
0.0892326,1220
0.0892353,1221
0.0893554,1222
0.0893582,1223
0.0894783,1224
0.089481,1225
0.0896012,1226
0.0896039,1227
0.0897241,1228
0.0897268,1229
0.089847,1230
0.0898497,1231
0.0899698,1232
0.0899726,1233
0.0899768,1234
0.090097,1235
0.0900997,1236
0.0902198,1237
0.0902226,1238
0.0903427,1239
0.0903454,1240
0.0904656,1241
0.0904683,1242
0.0905885,1243
0.0905912,1244
0.0907114,1245
0.0907141,1246
0.0908342,1247
0.090837,1248
0.0909571,1249
0.0909598,1250
0.09108,1251
0.0910827,1252
0.0912029,1253
0.0912056,1254
0.0913258,1255
0.0913285,1256
0.0914486,1257
0.0914514,1258
0.0915715,1259
0.0915742,1260
0.0916944,1261
0.0916971,1262
0.0918173,1263
0.09182,1264
0.0919402,1265
0.0919429,1266
0.092063,1267
0.0920658,1268
0.0921859,1269
0.0921886,1270
0.0923087,1271
0.0923114,1272
0.0924315,1273
0.0924342,1274
0.0925543,1275
0.0925569,1276
0.092677,1277
0.0926797,1278
0.0927998,1279
0.0928025,1280
0.0929226,1281
0.0929254,1282
0.0930455,1283
0.0930482,1284
0.0931684,1285
0.0931711,1286
0.0931754,1287
0.0932955,1288
0.0932982,1289
0.0934184,1290
0.0934211,1291
0.0935413,1292
0.093544,1293
0.0936642,1294
0.0936669,1295
0.093787,1296
0.0937898,1297
0.0939099,1298
0.0939126,1299
0.0940328,1300
0.0940355,1301
0.0941557,1302
0.0941584,1303
0.0942786,1304
0.0942813,1305
0.0944014,1306
0.0944042,1307
0.0945243,1308
0.094527,1309
0.0946472,1310
0.0946499,1311
0.0947701,1312
0.0947728,1313
0.094893,1314
0.0948957,1315
0.0950158,1316
0.0950186,1317
0.0951387,1318
0.0951414,1319
0.0952616,1320
0.0952643,1321
0.0953845,1322
0.0953872,1323
0.0955074,1324
0.0955101,1325
0.0956302,1326
0.095633,1327
0.0957531,1328
0.0957558,1329
0.095876,1330
0.0958787,1331
0.0959989,1332
0.0960016,1333
0.0961218,1334
0.0961245,1335
0.0962446,1336
0.0962474,1337
0.0963675,1338
0.0963702,1339
0.0964904,1340
0.0964931,1341
0.0966133,1342
0.096616,1343
0.0967362,1344
0.0967389,1345
0.096859,1346
0.0968618,1347
0.096866,1348
0.0969862,1349
0.0969889,1350
0.097109,1351
0.0971118,1352
0.0972319,1353
0.0972346,1354
0.0973548,1355
0.0973575,1356
0.0974777,1357
0.0974804,1358
0.0976006,1359
0.0976033,1360
0.0977234,1361
0.0977262,1362
0.0978463,1363
0.097849,1364
0.0979692,1365
0.0979719,1366
0.0980921,1367
0.0980948,1368
0.098215,1369
0.0982177,1370
0.0983378,1371
0.0983406,1372
0.0984607,1373
0.0984634,1374
0.0985836,1375
0.0985863,1376
0.0987065,1377
0.0987092,1378
