Time,Sent
0.0657432,1043
0.0657587,1044
0.065765,1045
0.0657712,1046
0.0657771,1047
0.0657828,1048
0.0657884,1049
0.0659086,1050
0.0659113,1051
0.0660315,1052
0.0660342,1053
0.0660763,1054
0.0660853,1055
0.0660943,1056
0.0661015,1057
0.0661078,1058
0.066114,1059
0.0661199,1060
0.0661256,1061
0.0661312,1062
0.0662514,1063
0.0662541,1064
0.06632,1065
0.0663548,1066
0.0663896,1067
0.066417,1068
0.0664296,1069
0.0664387,1070
0.0664476,1071
0.0664548,1072
0.0664612,1073
0.0664674,1074
0.0664732,1075
0.066479,1076
0.0664846,1077
0.0666048,1078
0.0666075,1079
0.0666117,1080
0.0667319,1081
0.0667346,1082
0.0667802,1083
0.0667892,1084
0.0667964,1085
0.0668027,1086
0.0668089,1087
0.0668148,1088
0.0668205,1089
0.0668261,1090
0.0669463,1091
0.066949,1092
0.0670692,1093
0.0670719,1094
0.0671188,1095
0.0671307,1096
0.067137,1097
0.0671432,1098
0.0671491,1099
0.0671548,1100
0.0671604,1101
0.0672806,1102
0.0672833,1103
0.0673492,1104
0.067384,1105
0.0674188,1106
0.0674461,1107
0.0674587,1108
0.0674676,1109
0.0674765,1110
0.0674836,1111
0.0674899,1112
0.067496,1113
0.0675018,1114
0.0675075,1115
0.067513,1116
0.0676332,1117
0.0676359,1118
0.067756,1119
0.0677588,1120
0.0677996,1121
0.0678087,1122
0.0678176,1123
0.0678248,1124
0.0678312,1125
0.0678374,1126
0.0678432,1127
0.067849,1128
0.0678546,1129
0.0679748,1130
0.0679775,1131
0.0680976,1132
0.0681004,1133
0.0681412,1134
0.0681503,1135
0.0681592,1136
0.0681664,1137
0.0681728,1138
0.068179,1139
0.0681848,1140
0.0681906,1141
0.0681962,1142
0.0683164,1143
0.0683191,1144
0.0684392,1145
0.068442,1146
0.0684743,1147
0.0684868,1148
0.0684958,1149
0.0685047,1150
0.0685118,1151
0.068518,1152
0.0685242,1153
0.06853,1154
0.0685356,1155
0.0685412,1156
0.0686613,1157
0.068664,1158
0.0686683,1159
0.0687884,1160
0.0687912,1161
0.068832,1162
0.0688411,1163
0.06885,1164
0.0688572,1165
0.0688636,1166
0.0688698,1167
0.0688756,1168
0.0688814,1169
0.068887,1170
0.0690072,1171
0.0690099,1172
0.06913,1173
0.0691328,1174
0.0691784,1175
0.0691873,1176
0.0691945,1177
0.0692008,1178
0.0692071,1179
0.0692129,1180
0.0692187,1181
0.0692243,1182
0.0693444,1183
0.0693472,1184
0.0694673,1185
0.06947,1186
0.0695038,1187
0.0695164,1188
0.0695255,1189
0.0695344,1190
0.0695416,1191
0.069548,1192
0.0695542,1193
0.06956,1194
0.0695658,1195
0.0695714,1196
0.0696916,1197
0.0696943,1198
0.0698144,1199
0.0698172,1200
0.0698496,1201
0.0698622,1202
0.0698712,1203
0.0698802,1204
0.0698874,1205
0.0698937,1206
0.0699,1207
0.0699058,1208
0.0699116,1209
0.0699172,1210
0.0700373,1211
0.07004,1212
0.0701602,1213
0.0701629,1214
0.0702085,1215
0.0702175,1216
0.0702247,1217
0.070231,1218
0.0702372,1219
0.0702431,1220
0.0702488,1221
